BookAbbrev	Chapter	Verse	VerseText_1609
Jer	99	16	But of the poore of fthe land, Nabuzardan the Prisce of warfare left fome to bedreflers-of vineyards, and husbandmen..17.The-brafen pillers alfo,that were inthe houfe of our Lord; and the feet , and. the -[ca of brafle y that wasinthe houfe of our Lord, the Chaldees brake : and theytooke ai the braffe of them into Babylon..
Jer	99	18	And the kettles , and the flefhhooks, and }: the pfalreries , and the phials, and the litle mortars, and al the bra- fen veffels that had been inthe miniltrie,they rooke: 19.and the water : pots, and the cenfars ,.and the pitchers-, and the bafins , andthe can- diefticks athe mortars,& the gobblets asmanic as of gold,of-gold,& : asmanic as of filuer,of filuer,did the Prince of the warfare take:20.and. two pillars, & one fea, & twelue.oxen of braffe, thatwere vader thefeet, which King Salomon had made in the houfe of our Lord: there. was) no weight of the braffe of al thefe veffels.a
Jer	99	1	And concerning the pillars, . there were eighteen cubitsof height in-one pillar : & a corde of swelue- fingers, and within it was holow.
Jer	99	22	And thelitle heads of brafle ypon. both ; the heightof one.lile head, of fue cubits: and the litle nettes, andthe pomegranates ypon the crowne round about, al of braille, Like-- wile oftne fecond pillar, & chepomegranates.23.And there were. nintie fix pomegranates. hanging downe: and.al.che pomegranates an hui dred , were compafied with litle nets,
Jer	99	24	And the malter-ofshe ware- -fare tooke Saraias she chicte Pricft , and Sophonias the fecond Prielt : Ggegp 2 and \ { land of Emath :and luda wastranfported ftom his land.
Jer	99	28	Thisisthe tith of the month , Euilmerodach the King of Babylon lifted vp inthe him by the King of Babylon, eucrie day a certaine , cuen vnto the day 1822 THE PROPHECIE and the three keepers of the entrie.
Jer	99	25	And of the citie he tooke one \eunuch, that was chiefe ouer the men ef warre : and feueninen of them,thatfaw the Kings facz,that were found inthe citie: and a {cribe ‘the captayneof the fouldiers, who tryed the yonz fouldiers : and three {core of the people of the land ,that were found in the middes of the ‘ citie.
Jer	99	26	And Nabuzardamthe Prince of the warfaretooke them, and he brought them to the King of Babylon into Beblatha,
Jer	99	27	Andthe King of Babylon ftruck them: and he killed them in Reblatha in the people, which Nabuchodonofor tranfporred ; In the feuenth yeare, Tewes threethoufand and twentie three,
Jer	99	29	In the eighteenth yeare of Nabuchodonofor from lerufalem foules eight hundred thirtie two. 30, Inthe three and twentith yeare ef Nabuchodonofor , Nabuzardan the Prince of the warefare tran{porced of the ewes fcuen hundred fourtie ‘fue foules, al the foules therfore were foure thoufand fix hundred. 3. And it.cameto pafle inthefeuen and thirtith yeare of the tran{migra- tion of Joachin the King of Luda, the twelfth month, the fine and twen- wery yeareof his reigne, the head of loachin the King of Iuda, and he brought him out of the prifon houfe.
Jer	99	32	And he fpake with him good things, & he fette his throne aboue the thrones of the Kings, that were after himfelf in Babylon.
Jer	99	33	And he changed his prifon garments, and he did eate bread before him alwaies aj the daies of his life, 34. And his allowance of meate, a continual prouifionof meate was giuen of his death, al the daies of hjs life, THE
Jer	99	2	Paval, shehshahthchch shohthchthhiakahaia chi THE ARGVMENT OF IEREMIES ' LAMENTATIONS, Al oe Fe HESE Lamentations , in Greek called Threni , and by the 4 Hebrew Rabbins intituled Cinoth > Were wriiten by leremie before she greatef part of bis other Prophecies ( as feemeth moft b probable to S.lerom ) and were firft fongue at the death of lofias King of luda. Againe when King Sedecias with manic others 4 weretaken captives, manie aljo flaine , and the Temple and citie of lerufalem deflroyed, But moft efpecially he prophecieth the lewes miferable eflare , and tuft safe ef Lamentation after Chrifts comming and their reieding bm, And tker- fore his Church fingeth the fame in the Ansuerfarie , or Commemoration of bis Pafiton and Death,and moft pionfly inniteth al finners,both ewes and Gentils,to returne yuto Chrift our Redeemer, faying : lerufalem, lerufalem conuertere ad Dominum Deum arm, In this litle booke the diligent reader wil ea(el obferue manit doleful patbetical {peaches , powred out from a penfiae bart, asin Sreat calamities it commonly happeneth , with litle connexion of fentences , but atherwife foure whole chapters are very artificially compited in verfe , not by aumber of times, with meafure of long e short fyllables,as rhe Greeks e Latins vfe,but after the Hebrew manner , obferuing number of fyliables, and beginning euerie ver fe vith a diftind? letter, from the firft to the lajtin order, with fome final varietie , of the Hebrew Alphabet. Doubtles with Sreat-mpfpieries , as &. lerom the two and.twentie Hebrew letters:as we baue nosed vpon the 11 8.Pfalmesbut aboue the capacttie of our vaderftanding In the laft chapter the Prophet omitting the obfersation of tnitiaLletters,in twentie s¥0 verfes prayeth lamentably,as the whole people skal pray in captinitic, Doleful fpea- madgeth, and therfore explicaterh the fignifications , and certaine connexions of fet OT ERE greene eh It is probable ; thacthe La- mentations were written before his { ther Prophe- ° cles, ches are conw monly yttered without con- nexion of fen- tences, Thefe Lamene! tations are are} tificially com— pofed, And betide, the hiftorical Senfe contcyne hidden ny fte. Ties, ;_ Gegpge 3 THE \ * Thefe.words are not lere- mics, butad- ded by the zu, er other Inrer- preter, asa. Preface to his Lamenrations. Fhe miferable change in.Ie- rufaien made the beholders aftonished, +a; Some Iewes! Oeciug heir 'beethren led veaptitcs into \Bubylon, we. linto Agypr, bur there alfo were in arfe- rie, tojlris adefo- laze miferic eR ee ee ee eS Ie whea enemies ovraine doimi- ston, Flving from dhaa dhahch rh chsh shri ah Aashch chee THE TRENE S THAT IS TO SAY, THE LAMENTATIONS OF ITEREMIE THE PROPHET. * And itcameto paffe , after that Lrael was. brought into captinitie, and lew. falem was dejolace, leremie the Prophet fate weeping, and be mourned with this lamentation vpen lerafalem., and with a penfine mind fighing, and wayling be fayd. CHAP fl. OW doth the citie ful of people , fit folitarie : how is the ladie of the Gentils become as'a widow :.the princcfie.of ef prouinces is made tributaric? - Sea
Jer	99	2	Weeping the hath weptin the night,and her teares-are onher cheeks:there is none to comfort her of al hee deareones zal her freir.ds haue defpifed her,and are become her enimies. .
Jer	99	3	Judas is (2) gone into tranfmigration becaufe of affliction ard the roultitude of bondage: fhe-hath dwelt among the Gentils,neither hash fhe-found reft: al her peefecuters hane: apprehended_her within the Asaites.wwsiesof Sion mourne ,. becaufe there are none that come to the folemnitic:al her gates are deftroyed:her Prielts fighingsher-virgins lothfome,andherfelt 1s oppreficd with bitternes, . Her aduerfaries are made («)iathe head, her enemies are enriched: becaufe. our Lord hath fpoken vpon her for the mulditude of her iniqui~- ties: her litle oncs- are led into captiuitie , before the tace. of the. ae fro m the daugher of Sion al ber beautie is departed:herPrin- place to place tofeck rchefe: ces are become as (¢) ramimcs-not fynding pafiures and they are gone without ftrength betore the face of the puriuer, Aieph, Besh, Ghimel, Dalesh. He ‘Fan,
Jer	99	7	derulaleny Zain. Heth. Tah. Jed. Phe. Sade, Coph, Rer, THE LAMENTATIONS. 625
Jer	99	3	berufalem hathiremembred the dayes of her affliction , and pre- uatication of al her things worthie to-be defyred , which fhe had from the daies of old,when her people fel inthe entmies hand,and there was no helper : the enemies haue feen her, and haue {corned her fabbaths,
Jer	99	8	Ierufalem hath finned a (inne, therfore is the made voitable : al that did glorifie ber,haue defpifed her, becaule they haue feen herigno- minie : but fhe ighing is tuzned backward.
Jer	99	9	Her (d) filthines is on her feete , neither hath the remembred her :(d/Idolatrie_ end : fheis pulled downe exceedingly ,not haning a-comforter: fee 6 which ak fpiti- Lord mine affliction, becaufe the enemie is exalted, [fastacuicric. ~
Jer	99	10	The enemsie hath thruft his hand to al her things worthie to bede- fyred:becaufe fhe hath feen the Gentils enter into her fan@uarie , of whom thou ‘gauelt commandment thar they fhould not enter into thy Church,
Jer	99	11	Al her people fighing, and feeking bread : they haue giuenal precious things for meate to refrefh the foule , fee 6 Lord and confider, becaufe I am become vyle.
Jer	99	12	O al yethat paffe by the way , attend , and fee if there be forow like to my forow : becaufe he hath made (¢) vintage of me, as our Lord (¢)Firit Nabu- ‘hath [poken inthe day of the wrath of his turie. chodonofor
Jer	99	13	From on high he hath caft a fyre in my bones , and hath taught tooke treatur me : he hath {pred a net for my feet, he hath mrned me backward : he} ,. Reg.
Jer	99	24	ures hath made me defolate, al the day confumed-with forow, afterwards his
Jer	99	14	The yoke of mine iniquities hath watched : they are folded toge- ‘capitaine Na- ther in his hand, and put vpon my neck : my ftrength is weakned :our buzarda fpoy~ seme Lord hath giuenme into the hand, from which 1 can nor rife, Jed alig.Reg.2.
Jer	99	15	Our Lord hath taken away al my magnifical ones out of the mid- des of me: he hath calleda time again{t me, to deftroy mine elect : ut Lord hath troden the'wine-prefle to the virgin the daugther of Iuda.
Jer	99	16	Therfoream I weeping , and mine eye fheding teares : becaufe a comforrer is made far from me , conuerting my foule : my children are become defolate becaufe the enemie hath preuayled.
Jer	99	47	Sion hath (pred forth her hands, there is none to comfort het:our Lord hath commianded againft Iacob,round about him are his enemies: ler@falem is bccome as a woman polluted with menftruous flouers among them. , .
Jer	99	18	Our Lord is iuft ; becaufe I haue prouoked his mouth to wrath: gypt heare I befecch al ye peoples, and {ee my forow : my virgins , andm A EB Y \wherin the Ie- yong men are gone into capziuitie. wes trufted
Jer	99	19	Ihaue called (f) my freinds, they haue deceiued me:my Priefts & fine ayde, my ancients are Confumed inthe cities becatife they haue fought meat leat dit tor themfelues, to retrefh their foule. * NEAT . . not help them.
Jer	99	20	See 6 Lord that I amin tribulation, my-beliieis troubled:my hart iler, 2.0.18, & is onerturned in ny {elf,becaufe I am ful of bitternes:the fword killeth '37- 4. 4. & 6. abrode,and at homeitis (g) lyke death, {g) At home 8
Jer	99	21	They } «) Punifhment permitted by Sod is truly aferibed to um as his fad. “b) Strength and forces.are called hornes, To enerie horne fagnifieth al their Rrength, c) Suffered his San¢tearieto be polluted; 626 THE PROPHECIE a
Jer	99	1	They haue heard that] doe figh,and there isnone tocomfort me: al mine enimies haue heard mine euil , theyhauc reioyced', becaufe thowhaft doneit : thou-haft brought a day of confolation, and shey fhal be made lyke to me.
Jer	99	22	Let al theireuil enterin before thee:and vintagerhem,as thou haift vint aged me for al mine iniquities.; for my fighingsare oianiec,and my - hart is forowful, CHAP, Tl. OW (4) hath our Lord im his furie eovered the daughirer of. Sion with-darknes : caft forth the noble one of Ifrael. from heauen ta the earth-, and hath not remembred the MAS ZES foot-fooleof his faet in the day of his furie, Thaw, Aleph.
Jer	99	2	Our Lord hath-caft downe headiong , and hath not fpared, al the Beth, beautiful things.of lacob-: hé hath defiroyed in his. furie the munitions ef thevirgin of luda , and caft it downe to the ground:: he bath pollu- ted the Kingdom, and the Princes.therot..
Jer	99	3	Hehath broken (b) enerie horne of Hrael in the wrath of furie: he hath cured. away his righthand backward from the face of the ence mieand he hath kindiedin lacob as it were the.fyre ofa flame deauon-. Ting round about. . ;
Jer	99	4	He hath bent his bow.asan eoemte,he hath faftned his right hand. as an aduerfarie : and he haft killed:al,, that was fayre to behold in the tabernacle ofthe daughterof Sion , he hath powred our his indignation as fyre. . Our.Lord:is beoome as.an enemie : he hath caft downe Ifracl headlong, he hath caft dowae headlong al her wals; he hath deftroyed: the munitions therof,, and hath.replenithed in the daugher of Inda the humbled man and humbled woman. Ghimel. 'Dalerh. He,
Jer	99	6	fond he hath deftroyed his.tent as a garden , he hath throwen ‘yam, downe his tabernacle :-our Lord hath.brougltfeftiuitie and fabbath in Sion to obliuion, : and King and Prieft. into ceproch.,-and. into the in-. dignation of his furie. zo" Lord hath reiected; he (c), hatheurfed hisTandification:he hath Zain, eliucred the wals of.the rowers therof into the hand of che enemic: they haue ‘made. noyfe in the houfe of our Lord., as-in a folemne ee he bath ftretched out his.corde ,:and hath nex cured away chis hand: from defiruction : and tlie torewal hath mourned, and ahe qwalisde- ftroyed.together, g. Her gases are faftned.inthe ground.: he ‘bath. deftroyed , ed +droken
Jer	99	8	Our Lord hathmeant to deftroy che wal ofthe daughter ef Sion: ‘seh, Tesh, Jed, wap. Lbamed an [Stamecls: Pbe, atin, ‘they fayneed. asthe wounded in the ftreets of the citie : when they ‘feen it. Coph, Rese Sin: OF 1EREMIE, 627 broken herbarres : her King and her Prices in the Gentils : there is no law , and her Prophets haue not found vifion from our Lord.
Jer	99	10	The ancients of the daughter:of. Sion haue freren on the ground, they haue held their peace: they.haue fprinkled their heads with daft, they are girded with haire cloths , the virgins of Icrufalem haue caft downe their heads to the ground, ff
Jer	99	11	Myne cies hauc fayled fac terres, my bowels aretroubled:-my liver is poured out on the earth , for the decrru@ion ofthe daughter ot my people, whenche lite one , and the fucking faynted in the ftreets of the towne,
Jer	99	42	They fayd to their mothers : Where is wheate and wyne
Jer	99	2	when yealded vpthe ghofts inthe bofome of their mothers, .13.. Wherto thal compare thee 2 or wherto fhal-I_likenthes, 6 \(DAsthe fea danzinerof Leralakem: wherrothal
Jer	99	1	make thee-equal ,and compore.ex-eedeth al ‘ thee,Qvirgin daughter of Sion ? For great isthy deftruction (4) as he ithe affidion ° fea:: who inal heate chee? of Jerufalem rq. Thy Prophets-haue {een falfe &. foolifhthines for thee: neither furpaficth haue they opened thyite niquitic, to prouoke theeto penance, but they iather affi- hance feen fale burdens and banithments forthee. igs, wai is ty. Al that paffed by. the way. haue clapped theic hands vpouthee: / es ete ben they hawe hifled, and inoued theit head. vpon the daughter of Tern. (Bethe prie- falem ,.faying : Js thisthe citie of periect beautie , she ioy of al the jucufnestherof. earth ? _
Jer	99	16	Al thyne enemies haue opened their mouth ypon thee they. haue hiffed, and gnafhed with the teeth , & haue fayd : We wildeuour: Le this is the day , which we expected: we haue found it , we haue 17.. Our Lord bath done the thingsthaihe meant’, he hath accom- plilned his word , which he.commanded from the dayes of old:he bath deftroyed, and hath nor fpared,.& he hath madezhe cncric ioyful oucr thee Jeud harhexalecd: the borne oftthine aduerfarics. ;
Jer	99	18	Their hart hath cryed to our Lord vpon the wals.of the daughter of Sion :.Shede teates.as «torsentby day and aight : giueno refi to thy felf, neither let the apple of thyne eye ceafe...
Jer	99	19	Arie, prayfe in the nightin shebeginning ofthe warches:powre (<}This bape out thy hart as waters before the fight ofour Lord : lift-vp thy hands to ned before i. him tor the life -of thy line ones, which haue fainted far famine in che dares head of al high waycs, fiege of fer ;
Jer	99	20	See-G Lord, and contider whom-thou haft.vintaged thus: {#) {falem,by Titus fhal women then eate theit owne fruit, lire ones of the meafuroof 9.24 Vefpafian. fpannc-is the Prieft, & the Prophetdlaine in the famétuaric af eur Lord: Lofep. 5-7-6 a, an ; : ; sn ide bello ledaive.-
Jer	99	24	The childe & the old oaan lay on the cround without my-vitgines:.\(f More feu-4 and my yongmen atefallen by the {word thou halt kilied.in the day of irely then thou, thy furie: thouhaftfteucken, (j} neitherbalithan had merce, “last acoulia ; . ave 4 Hhoh 22. (4) Icremie himfelf felt bis part of this 920 THE PROPHECIE
Jer	99	22	Thou haft called asitaere to a folemne day ;thofe tiat thould terrific me round about , and there was none in the day of the furie of our Lord , that efcaped and. was left : whom I brought vp , and nou- tithed , mine enemic hath confumed them. CHAP, ITLL “THE man (a) that{ee my pouertie in the rodof bisin- z dienation. affti@ion, ‘(by Lerufalem vas ranfaked by Nabucho- idonofor. (c) and worfe {by Nabuzar- dan, (4) He deferi- beth his griee uous paines, as if his teeth were broken one by one, (€) The end of my life is come, €f) Gods mer- cies are euerie day renewed, a 7 not into light.
Jer	99	3	Only-againft me he hath turned and hath.conuerted his hand al the day. bones,
Jer	99	5	He hath built round aboutme,.and he bath compafed me with (6) gaul,.and (¢)Jabour. 6, 1n darke places he hath placed me as the euerlafting dead, 7 -Hehath built round about againft.me,that I goe not forth:he hath
Jer	99	2	Hehath led me, and brough: me into darknes.and Aleph. 4. ‘He-bath made my skinne did. and my fleth, he hath broken my isch, Than, vtleph, Aleph. Bash. Beth. Ghimel, agerauated my -fettcrs.
Jer	99	8	Yeaand when fhalerie,-and aske, he hath excluded my prayer, -9. “He hath fhut yp my wayes with {quare ftones , he hath fubuerted -Mmy pathes, . :
Jer	99	10	He isbecome vnto-me a beare lying-in waite: alyon-in feerer iDaleth. places.
Jer	99	21	He hath fubuerted-my paths,and ‘hath broken.sme , he hath- made me defolate.
Jer	99	12	He hath bent his bew , and fer meas a marke for the arrow. ¥3. ‘He hath fhot in-my reines the-dauchters of his quiver, 44,1 am-madeaderiftonte al my people , their fong al the day. “
Jer	99	15	He hath replenifhed:me-with-binernes , he hath inebriated me with wormwood. with athes, +
Jer	99	7	And my foul is repelled frd peace, I haue forgotten good things. Lord, 19."Remeniber my pouerti¢e,and tran{greffion, the wormwood, and the gual, _. 20.Remembring I wil be mindful, and -my foule fhal languifhinane,
Jer	99	21	Recording this thing in-my hart , therfore wil hope.
Jer	99	22	Themercies.of our Lord that we are notconfumed : becaufe.his commniferations haue not fayled.
Jer	99	16	And he (4) hath broken my-teeth by number, he hath fedime Wau. 38. ‘And Tfayd :‘Mine end 1s (e) perilhed ,and mine hope from our es. iZain, Ghimel- Ghimel Daleh, Dalesh, He, He, He, Fan. Zain, Zain, Heth. eth, 23. (f) New inthe morning, great is thy fidelitic, 24.Our Heth, Terh, Ireth, Teth, Tod, Ted, led, Caph, Cuph, Cah, 1 Lamed Lamed. Lamed. Aten, Afem, fem, Nun Nan, l Nun, Samech Samech, Samech, Phe, IE be, lardin, Ain, Sadb.- Sada, OF IEREMIE, by 24.Our Lord is my portion, faid my foule: therfore wil I expect him:
Jer	99	25	Our Lord is good to them that hope intim, to the foule thz; feeketh him. 26.1t is good to waite with filence for rhe faluation (g) of God, 27. [tis goad for a man , when he beareth the yoke trom his youth,
Jer	99	23	He {hal fic folitarie , and hold his peace : becaufe he hath iitted himfelfe aboue himfelf. zg. He thal put his mouth in the duft , if perhaps there be hope,
Jer	99	30	He () thal gine thechecke to him thar: ftriketly him, he tal be filled with reproches, zt Becaufe our Lord wi not reie&for euer,
Jer	99	32	Becaufeif hie hath reieted, he wilallo haue mercie,according to the multitude of his mercies,
Jer	99	33	Forhe hath not humbled (i) fronvhis hart; and caft off the chil-- dre of men, ;
Jer	99	24	To ftampwvnder his feet alilte prifoners of theearth.
Jer	99	55	Loauercthe iudgement of.a manbefore the face of the Hizhelt, ;
Jer	99	36	To peruert a manin hisiudgement, our Lord hath rot knowne,
Jer	99	37	Who isthis., that hath eammandedit to be done, our Lord not ' Commanding it ?
Jer	99	38	Ourot the mouth of ‘the Higheft,there thal not proceede neither euil things, (k) nor good,
Jer	99	49	What hath the liaing man murmured, man for his finnes? o, Let. vs {earch our wayes,and fecke,and returne to our Lord,
Jer	99	41	Let vs litt vp our harts with our hands to our Lord into the ! heauens.
Jer	99	42	We haue done wickedly, and proucked to wrath :therfore thou art hrexorable,
Jer	99	43	Thou-haft couered in furie., and halt ftrucken vs: thew haft kil. led, and not {pared,
Jer	99	44	Thou hatt4et acloud-before thee ,. chatprayer may notpaffe,
Jer	99	45	Thou haft made.mezo be rooted our, and abiect in the middes of the peoples,
Jer	99	46	Althe enemies have opened their mouth vpon vs. 47. (4) Piophecie is made vnto vs ,feare, and {nare, and deftru- ction,
Jer	99	48	Myne-eye hath thed ftreanaes: of waters, in the deftruGion of the daughter of -my people.
Jer	99	49	Myne cyeis atflicted , neither-hath it been quiet, becaufe there- wasnoreft: 50.:Ti our Lord regarded and looked fromthe heauens;. 51,Mine eye hath {poyled my foule-for al the daughters of Tay citie, 5 2 Myne- enemies in huszing hauecaught me as.a-birde:, whithout cauic, . 5 3- My life is fallen into the lake,& they hauc layd a.ftoneypon me. Hbhh 2
Jer	99	54	The “g;Which God wil giue, “h) Efpecially) rnderftood of Chrift. Ag ar.26. d "1}God puni. fheth his fer- vants not to hurt them but fer their goad. Ck) The fpeach of fuch as de- nie Gods pro~ uideace, . } i 5) Preaching of falfe Pro~ phets hath °° brought thefc”* feitls vpon vs, (w= )Tudge thou that which they haue jud- ged vaiuftly, 4 (a) Giue them 4the paine of hartie forow: 630 THE LAMENTATIONS.
Jer	99	54	The waters hane Howed ouer my head: I fayd ; 1am vndone, 55- 1 haue inuocated thy name, 6 Lord from the loweft lake, <
Jer	99	6	Thou haft heard my voice: turne not away thine care from my fobbings and cries. 57+ Thou didft approch in the day , when I inuocared thee ; thou haft fayd : Feare not.
Jer	99	58	Thou haft iudged , 6 Lord, the caufe of myfoule, Redeemer of ny life. "
Jer	99	9	Thou haft feen,d Lord, their iniquitie again me: (m)indge my iudgement,
Jer	99	60	Thou hatt feen al their furie, al theircogitations againft me.
Jer	99	61	Thou haft heard their reproch , 6 Lord , al their-cogirations againft me,
Jer	99	62	The kppes of them that rife vpagainft me ; and their-cogitations againft me al the day,
Jer	99	63	See their ficting downe , and their ryfing vp, I am their pfalme,
Jer	99	64	Thou halt render them a recompence , Lord, according to the works of theirhands,
Jer	99	65	Thou fhalt giue them (#) a fhield of hart (0) thy labour. (0) Wherwith thou affiGett the wicked. a) Wheras the {Temple before gliftered with gold, now there appeared burnt fmokte ruines. 6) Lamia hatha! man, abody as other bratith beafts,is cruel 4to others, yet kind roher owne broade: but women of {lerufalem in extreme di- ftreffe were cruel ro their Jowne children, c)as the oftrich forfaking her egges. wals,& pictiful] face like a wo-7
Jer	99	66	Thou fhalt perfecure in furie , and fhalt deftroy them from vnder the heauens,6 Lord. CHAP. IITL aq O w is (a) the gold darkned , the beft colour chan- J ged, the ftones of the fanétuarie difperfed in the Z head of al ftreets? ;
Jer	99	2	The noble ehildren of Ston,and they that.were AE clothed withthe principal gold :how are they repu- om Be ted as earthen veflels , the work of the porters ee = bands?
Jer	99	3	Wea -euen (b )the lamiaes’haue opened their breaft,they hgue giuen fucke to their yong , the daughter of my people is cruel, as (¢) the oftrich inthe defer. ;
Jer	99	4	Thetongue of the fuckling hath clouen tothe reofe of his mouth for thirft-the ditte ones hane asked bread, and there was none that brake it vnto them, 5- They that fed volupruoutly,haue dyed inthe wayes: they thatqwere brought vp in fearlet , haue imbraced the-dung.
Jer	99	6	And the iniquitieof the daughter.ofmy people is become greater thenthe finne of Sodom : which was ouerthrowen ina moment, and hands tooke nothingin her,:
Jer	99	5	Her Sade. Coph, Cop, Coph, Res, Res. Res. Sin. Sin, Sim, Thas, Tham. Then, Aleph. Beth, Ghimel, Daleh, He Faw Zain, Heth. lod, Phe, bel its, Tah, OF IEREMIE, 63,
Jer	99	7	Her Nazarcites whiter then {ow , purer then milke,ruddicr thea the old yuorie, fayrerthen the fapphire,
Jer	99	8	Their face is made blacker then coles,and they are(d) not knowen in the ftreets ; their skinne hath clouen to theirbones, it is withered, & ‘is made as wood. o.lt was better with them that were flaine with the {word , then -with them that were killed by famine : becaufe thefe pyned away con- fumed by the barrennes of the countrie, . ro. The hands of (e ) pitiful women haue fodden their-owne ¢hil- dren ; they were made their meate { f )in the deftruction of ( g ) the daughter of my people, a
Jer	99	1	Our Lord hath accomplifhed his furie , he hath powred out the wrath of his indignation: and he hath kindled afyre in Sion, aid ic hath deuoured the foundations therof,
Jer	99	12	The Kings ofthe earth, and al the inhabitants of the world did not belieue , that the aduerfarie and the enemie fhould enter in by the gates of lerufalem,
Jer	99	13	Por the finnes of her(h)Prophets and the iniquities of her Prichts, which haue fhed the bloud ofiuft men in the middes of her,
Jer	99	14	The blind wandred in the ftreets , they were polluted with blond: arid when they-could not,they held their skirts,
Jer	99	15	Depart ye polluted, they cryed to them:depart,get ye hence touch not-for they brawled,& were moued:they faid among the Gentils:He wil adde no more to dwel among them,
Jer	99	16	The face of our Lord hath diuided them , he wi! notadde to ref. ped taem:they haue nor reue -enced the faces of the priefts, neither had they pitie on the ancients,
Jer	99	17	Whiles we yet flood , our eyes fayled towards our vaine helpe, when we looked attentive to 2 nation,that was not abletofaue.
Jer	99	18	Our fteps flipped in che way of our fireets, our end draweth reer: our.dayes are accomplifhed, becaufe our end iscome. 1g. Our perfecuters were {wifter then the cagles of the heauen: vpon the mountaines they purfued vs , an.the defere they lay in waite againft vs.
Jer	99	20	The {piritof our mouth(i) Chrift our Lordis taken in our finnes: to whom we hauc faid:In thy fuadow thal we liue among the Gentils, 21.Reioyce, and be glad,6 daughter of Edom , which dwelleft inthe . Land of Hus:to thee alfo {hal the cup come,thou fhalt be made drunken, and naked,
Jer	99	22	Thine iniquitie is accomplifhed,6 daughter of Sion he wil adde no ! more to tranfport thee : he hath vifited chine iniquitie,6 daughter of Edom, he hath difcouered thy finnes. Hhbh 3 {(¢) Women be-: (gin Hebrew) [@) This pertei- The: )4>One could not know an other, thongh they were ace quainted be- fare, ing by nature ~ pitiful were crucltotheir 3 owne children.’ ifyInche fiege! oflerufalem. 4 i i t i ! 4 4 phrafe cities are called the danghrers of the countrie, 'b) Falfe Prow phets were called by the name of Pro- phets, as they feemed inthe world tobe, }neth either to King lofias ‘laine by the Agyptians. 2, Par.
Jer	99	35	orto Sedecias taken qoythe Chal- adecs, My ftical- ily of Chrift oar Sauiour, Ifa, $3.u.5, $.Ang4.18,¢.33 de cimit, ‘ 6 4in the fame qcalamicie. (4) The Pro- pher forefeeing In fpirit their future ftare as if it had been prefent, prayed manner, as the whole people fhould pray when they were in fitch (b,Manie were orph nes with. out fathers, & al- were depri- ued of their King, who was las3 father of hel the people, j(¢. We haue pat our felues: to worke and }ttauelin rive! countries to igat-bread to leate, {¢d} They were! tmade-co grind! naked inthe dail: Yes And bearen Bris Raues, eT) They lott sth giorie of a iNingdom, and prerc fubied to itranee & bar- Rarous patios. (go As Tere; 31, vot
Jer	99	8	and §, eAwg. lide gratia { ot arb, o2.4 fac. 4 “bh; Hauing fo feurrély _ pu- nifted-vs, we befeech thee now to-ceafe from more, 632 THE PRAYER OF FEREMIE, CHAP, WV. THE (4) PRAYER OF [EREMIE: THE PROPHET. Emember 6 Lord what is fallen tovs: behold and re- - gardour reproch, 2,Qur inheritance is turned to aliens: our houfes to ftrangers.
Jer	99	3	We are made (4) pupils without fatherzour mothers are as it were widowes, 4. n as ciuemtoshe-wearie,
Jer	99	6	We(¢) haue Devoted othe A flyrians that wesight be Sled with’ bread.7 Our fathers hane finned , & they are not:and we haue borne their iniquities.
Jer	99	8	Seruants haue ruled over-vsithere was.none.that would redeeme vs out of their hand, 9. 1n peril of ourtiues-did we fetch vs.-bread ,* atthe face of the fword in the defert.ro, Qur skinne was-burrt as an ouen, by reafon of the rempefts of famine.ri. They humbled the women+n Sion, and sheyirginsin che cities of fuda.t
Jer	99	2	The Princes were hangedvp by the hand : they. did:nct_reuerence the faces of the ancients,
Jer	99	13	Yong men they abufed (d) vnchaftly:and the children fel (¢) in wood.14.The ancients decayed out of the gates: the yongmen.out of the quyre of the fingers,
Jer	99	15	Thesoy..of.our hart hath tayled » our quyre isturned into mourning.
Jer	99	16	The (f) crowaeof our head is:fallen ¢ wo to vs,becaufe we have finned,
Jer	99	17	Therfore is-our hart made forowtul : therfore are our eyes darkned.
Jer	99	18	For mount Sion, because itis perithed, foxes haue walked onit.i9..Burthou 6 Lordahalt remaine for euer, thy throne in generation and to generation,.
Jer	99	20	Why wilt thou for cucr be forgetful to thee, and, we fhal be eonuerted.: renew our dayes,as fcom the begin- ning, 22.But reiccting thou haftreiected vs, (b) thou art angrie againft vs.cxccedingly, THE Qurwater we have drunke for mancy-: our wood We haue bought tor a price.
Jer	99	5	We were led: by ournecks, gtuen our nand to. of vs?wiltthou forfake vsin length of daies ? 21.( g) Conuertys 6:Lord’ * inda- Ser of she farord. - Jerems,
Jer	99	15	and ethers in their Catalogues of Canonical Scriptures , comprehend this Prefas, dhuishalhshitchabethhtehhsteh THE ARGVMENT OF BARYVCHS PROPHECIE, 1 M A NIE ancient Fathers fuppofedthis Prophecie to be leremies : cee tae though none doubred but Baruch. his (eribe was the writer theref.se S. iby many tobe - Xiftus Epift, ad omnes fideles, S.Irencus., i. 5.¢. 35.
Jer	99	5	Clement of Alexan- Leremics, dia, li, 1.6.10. & lia. 6.
Jer	99	3	Pedag.S.Cyprian, li,2.¢.5.co
Jer	99	6	contra ludeos, Eulebius Coefarientis ,.i. de Propketicorum libror. appellationibae-, Cap, de Teremis, li. 6,¢,
Jer	99	19	Demonft, Ewangel, Lactantius,li.g.c.
